,Gmt time,Open,High,Low,Close,Volume
1682,10.08.2015 00:00:00.000,1.09583,1.10414,1.09254,1.10155,147200.6719
1683,11.08.2015 00:00:00.000,1.10155,1.10882,1.09604,1.10417,186178.1563
1684,12.08.2015 00:00:00.000,1.10416,1.12133,1.10242,1.11546,196166.7188
1685,13.08.2015 00:00:00.000,1.11547,1.1189,1.108,1.11581,174057.5625
1686,14.08.2015 00:00:00.000,1.11581,1.11887,1.10978,1.11062,138449.6406
1688,16.08.2015 00:00:00.000,1.11155,1.11177,1.10913,1.1094,6170.2798
1689,17.08.2015 00:00:00.000,1.1094,1.11249,1.10588,1.10755,132293.125
1690,18.08.2015 00:00:00.000,1.10756,1.10938,1.10175,1.10298,127653.8672
1691,19.08.2015 00:00:00.000,1.10298,1.11342,1.10178,1.11181,156793.4219
1692,20.08.2015 00:00:00.000,1.11181,1.12446,1.11072,1.12349,170570.375
1693,21.08.2015 00:00:00.000,1.12349,1.13887,1.123,1.13828,190285.0
1695,23.08.2015 00:00:00.000,1.13748,1.1395,1.13697,1.13761,11773.71
1696,24.08.2015 00:00:00.000,1.13761,1.17139,1.13692,1.15804,291241.8125
1697,25.08.2015 00:00:00.000,1.15806,1.15845,1.13968,1.1553,244246.8594
1698,26.08.2015 00:00:00.000,1.15534,1.15609,1.12914,1.13388,253189.3438
1699,27.08.2015 00:00:00.000,1.13386,1.13644,1.1203,1.1243,225573.0156
1700,28.08.2015 00:00:00.000,1.12429,1.13097,1.11559,1.118,173415.2031
1702,30.08.2015 00:00:00.000,1.11703,1.12152,1.11693,1.12111,11057.5098
1703,31.08.2015 00:00:00.000,1.12111,1.12624,1.11803,1.1224,147857.1563
1704,01.09.2015 00:00:00.000,1.1224,1.1332,1.12232,1.12954,211138.25
1705,02.09.2015 00:00:00.000,1.12952,1.13005,1.12113,1.12118,178633.9375
1706,03.09.2015 00:00:00.000,1.12122,1.12434,1.10873,1.1124,176111.9688
1707,04.09.2015 00:00:00.000,1.11239,1.11895,1.10898,1.11499,165597.9844
1709,06.09.2015 00:00:00.000,1.11627,1.11628,1.11421,1.1154,5879.1401
1710,07.09.2015 00:00:00.000,1.11539,1.11778,1.11213,1.11594,122926.5781
1711,08.09.2015 00:00:00.000,1.11594,1.12296,1.11525,1.12066,176916.2031
1712,09.09.2015 00:00:00.000,1.12067,1.12246,1.11317,1.1218,197632.625
1713,10.09.2015 00:00:00.000,1.12181,1.13018,1.11717,1.12823,201718.9688
1714,11.09.2015 00:00:00.000,1.12824,1.13495,1.12542,1.13348,157984.4531
1716,13.09.2015 00:00:00.000,1.13311,1.13593,1.13265,1.1342,9435.8896
1717,14.09.2015 00:00:00.000,1.1342,1.13732,1.12834,1.1308,162913.5938
1718,15.09.2015 00:00:00.000,1.1308,1.13287,1.12588,1.12701,168986.8906
1719,16.09.2015 00:00:00.000,1.12701,1.13204,1.1214,1.12907,166865.5781
1720,17.09.2015 00:00:00.000,1.12908,1.14413,1.12846,1.14022,200598.2969
1721,18.09.2015 00:00:00.000,1.14022,1.14599,1.12694,1.12974,184980.75
1723,20.09.2015 00:00:00.000,1.12807,1.12975,1.12807,1.12906,9704.9697
1724,21.09.2015 00:00:00.000,1.12906,1.13299,1.11812,1.1188,168580.3594
1725,22.09.2015 00:00:00.000,1.11881,1.12075,1.11132,1.11203,166624.6563
1726,23.09.2015 00:00:00.000,1.11203,1.12129,1.11051,1.11874,161791.3281
1727,24.09.2015 00:00:00.000,1.11874,1.12958,1.116,1.118,189413.9531
1728,25.09.2015 00:00:00.000,1.11799,1.12131,1.11161,1.11912,162383.9375
1730,27.09.2015 00:00:00.000,1.11831,1.12007,1.11831,1.11993,5500.8701
1731,28.09.2015 00:00:00.000,1.11993,1.12477,1.11468,1.12292,182715.5
1732,29.09.2015 00:00:00.000,1.12293,1.12813,1.11939,1.1253,206660.0625
1733,30.09.2015 00:00:00.000,1.12531,1.12614,1.11574,1.11704,189017.375
1734,01.10.2015 00:00:00.000,1.11704,1.1209,1.11351,1.11918,168171.5
1735,02.10.2015 00:00:00.000,1.11917,1.13183,1.11505,1.12065,173687.6875
1737,04.10.2015 00:00:00.000,1.12173,1.12247,1.1207,1.12192,13439.2998
1738,05.10.2015 00:00:00.000,1.1219,1.12892,1.11734,1.11952,159890.6406
1739,06.10.2015 00:00:00.000,1.11952,1.12796,1.1172,1.12676,152574.1094
1740,07.10.2015 00:00:00.000,1.12676,1.12841,1.12115,1.12378,178127.5938
1741,08.10.2015 00:00:00.000,1.12377,1.13273,1.12377,1.12844,182382.7344
1742,09.10.2015 00:00:00.000,1.12843,1.13871,1.12671,1.13566,157863.7813
1744,11.10.2015 00:00:00.000,1.13603,1.13692,1.13544,1.13675,19142.2598
1745,12.10.2015 00:00:00.000,1.13675,1.13968,1.13517,1.13518,121164.9375
1746,13.10.2015 00:00:00.000,1.13519,1.1411,1.13442,1.13833,160910.0625
1747,14.10.2015 00:00:00.000,1.13836,1.14891,1.13832,1.14736,180400.375
1748,15.10.2015 00:00:00.000,1.14736,1.1495,1.13632,1.13663,186005.4531
1749,16.10.2015 00:00:00.000,1.13662,1.1395,1.13344,1.13466,141291.1875
1751,18.10.2015 00:00:00.000,1.13563,1.13606,1.13513,1.13578,12334.2305
1752,19.10.2015 00:00:00.000,1.13578,1.13789,1.13058,1.13285,127274.1719
1753,20.10.2015 00:00:00.000,1.13286,1.13871,1.1324,1.13543,134988.7031
1754,21.10.2015 00:00:00.000,1.13544,1.13775,1.13345,1.13459,139427.3594
1755,22.10.2015 00:00:00.000,1.13459,1.13509,1.10719,1.10818,211044.4063
1756,23.10.2015 00:00:00.000,1.1082,1.11398,1.09966,1.10165,195562.6563
1758,25.10.2015 00:00:00.000,1.1002,1.10245,1.09993,1.10186,13292.5596
1759,26.10.2015 00:00:00.000,1.10186,1.10682,1.10039,1.10589,147334.9688
1760,27.10.2015 00:00:00.000,1.10589,1.10784,1.10303,1.10325,148987.8438
1761,28.10.2015 00:00:00.000,1.10327,1.10956,1.08969,1.09236,176739.7188
1762,29.10.2015 00:00:00.000,1.09236,1.09978,1.09036,1.09886,193133.8125
1763,30.10.2015 00:00:00.000,1.09886,1.10722,1.09655,1.10033,171129.375
1765,01.11.2015 00:00:00.000,1.10354,1.10377,1.10186,1.10228,8666.0996
1766,02.11.2015 00:00:00.000,1.10227,1.10525,1.10002,1.10146,144148.6094
1767,03.11.2015 00:00:00.000,1.10145,1.10301,1.09363,1.09617,162700.7813
1768,04.11.2015 00:00:00.000,1.09617,1.09657,1.08442,1.08636,174248.4844
1769,05.11.2015 00:00:00.000,1.08635,1.08972,1.08336,1.08835,171659.9531
1770,06.11.2015 00:00:00.000,1.08834,1.08937,1.07056,1.07369,181079.1719
1772,08.11.2015 00:00:00.000,1.07284,1.07354,1.07195,1.07292,6908.3701
1773,09.11.2015 00:00:00.000,1.07291,1.07899,1.07266,1.07599,190003.1719
1774,10.11.2015 00:00:00.000,1.07601,1.0764,1.06744,1.07366,162873.125
1775,11.11.2015 00:00:00.000,1.07365,1.07737,1.07059,1.07633,162118.625
1776,12.11.2015 00:00:00.000,1.07633,1.083,1.06912,1.08081,203739.2031
